item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Mushroom and Shark's Fin Dumplings,Fujian cuisine,77.91333333333334,1.8083333333333333,0.0,45.935,3.0130666666666666,0.1756966666666667,0.42462,1.7336,0.5266666666666667,176.26733333333334,173.76816666666664,38.690999999999995,1.5222833333333332,1.16286,11.804533333333334,0.09484,0.25343,10.81,0.3813333333333333,0.9376666666666668,3,613.975943
Bamboo Tip Pork Liver Porridge,Fujian cuisine,107.87333333333333,1.6678333333333333,0.0,1692.2266666666665,0.7158000000000001,0.16283333333333333,0.85385,5.340166666666666,7.55,149.635,242.93466666666666,29.613,7.8014,2.6964333333333332,8.542666666666667,0.21584000000000003,0.09761666666666667,51.49033333333333,2.252666666666667,0.7893333333333333,2,257.210605
Clear Soup with Shrimp Balls,Hunan cuisine,169.31666666666666,2.7665,0.0,9.7827678245808,4.843566666666667,0.21721824375456053,0.20478994028081812,4.396031541757877,3.1133333333333333,52.70470552716433,265.4208884456812,59.515516401053766,1.2523366125693067,1.8912886287125874,26.948170213348074,0.0878911194179044,0.0803286581418832,30.502401967225342,0.5833333333333334,0.802,2,185.6334235056373
Braised Fatty Duck with Pickles,Sichuan cuisine,120.02499999999999,1.2470583333333334,8.1225,43.06666666666666,0.8875000000000001,0.05822083333333333,0.03300666666666666,5.843983333333333,4.944,34.59758333333333,238.03908333333334,18.626583333333333,3.2712416666666666,1.9056125,8.028483333333334,0.04549,0.09462749999999999,3.999166666666667,9.446970926770257,7.344848201897487,1,582.8638391666667
Sizzling Razor Clam Wonder,Fujian cuisine,326.22499999999997,0.07666666666666667,0.0,143.92499999999998,3.3152833333333334,0.14123333333333335,0.20246666666666666,1.3363333333333334,2.766666666666667,108.02999999999999,171.19500000000002,34.82833333333333,17.739500000000003,1.8722833333333335,33.131166666666665,0.5004000000000001,6.02975,0.32,0.426,0.7494999999999999,2,311.057305
Cicada Cabbage,Jiangsu cuisine,77.83333333333333,1.47075,0.0,13.840000000000002,4.143133333333333,0.13686666666666666,0.116075,3.609166666666667,3.783333333333333,18.449166666666667,129.26283333333333,27.781166666666664,0.8770166666666667,0.9591,10.376666666666667,0.04417666666666667,0.09865833333333333,11.513,0.17500000000000002,0.14916666666666667,4,161.17343416666668
Quick-Fried Pork Tripe Tips,Hunan cuisine,194.70000000000002,0.02666666666666667,0.0,83.18833333333333,2.9045166666666664,0.08120000000000001,0.15786666666666668,2.725166666666667,27.298333333333332,21.581666666666667,115.08800000000001,12.964666666666666,2.3627333333333334,1.4753666666666667,10.294333333333336,0.08949,0.11631666666666667,0.8353333333333333,1.7160000000000002,0.9556666666666667,2,191.97555499999999
Clams with Yellow Croaker,Zhejiang cuisine,190.28333333333333,0.14916666666666667,0.0,37.11,3.9465,0.14069,0.16414333333333334,4.541133333333334,4.583333333333333,174.44366666666667,323.6036666666667,86.21966666666667,8.936933333333334,2.7985966666666666,94.1826,0.13635333333333333,0.39194,0.8566666666666666,1.0216666666666667,1.1836666666666666,2,220.05590399999997
Superior Soup Silk Tofu,Zhejiang cuisine,89.303,0.112,0.0,23.204333333333334,22.164766666666665,0.33699166666666663,0.15739333333333333,1.6540666666666668,1.4103333333333332,137.76166666666668,355.34816666666666,116.1395,14.619250000000001,4.092121666666666,5.750566666666667,1.8851550000000001,3.530701666666667,4.148499999999999,5.850766666666666,11.158233333333333,2,488.59275883333333
Grab-Fried Fish Dices,Shandong cuisine,244.66666666666666,1.0333333333333334,0.0,109.84166666666665,3.2226666666666666,0.2873733333333333,0.31827,4.2050399999999994,1.7466666666666668,84.556,266.97099999999995,39.885333333333335,1.9028666666666665,1.27385,27.734799999999996,0.06597,0.12323666666666666,43.774,4.058,2.503,3,254.59721966666666
Garlic-Scented Catfish,Cantonese cuisine,0.0,1.4201333333333332,24.113333333333333,0.0,0.005,0.009395833333333334,0.014844999999999999,1.7479666666666667,1.30325,463.31566666666663,59.568083333333334,10.196833333333332,2.088391666666667,0.18905416666666666,0.5029083333333334,0.16767833333333335,0.18400333333333332,0.15,5.203028326609673,4.045259961669628,2,462.9425020833333
Steamed Catfish,Cantonese cuisine,89.8,3.0557266666666667,14.562666666666667,12.133333333333333,0.0075,0.05960083333333333,0.12547233333333332,3.187226666666667,0.39914999999999995,45.697300000000006,326.81345,33.677533333333336,1.461095,1.1246141666666667,7.674698333333333,0.074894,0.10223066666666668,0.225,4.318874258572519,3.3578462428001443,2,310.64441258333335
Pigeon Egg and Shrimp Canapé,Jiangsu cuisine,242.6833333333333,2.0153333333333334,0.0,162.41333333333333,7.815866666666667,0.17565,0.18915,5.821333333333333,4.366666666666666,124.90833333333335,300.01,67.01333333333334,3.9865,2.2745666666666664,49.946666666666665,0.23828333333333332,0.4167166666666667,17.80666666666667,4.0183333333333335,3.3019999999999996,1,565.48834
Salted Shredded Bamboo Shoots,Zhejiang cuisine,0.0,0.0,0.0,24.4225,0.558525,0.0084,0.010725,0.012,0.0,23.442500000000006,2.5325,2.7225,1.2675,0.40075,0.115,0.048850000000000005,0.117475,15.535,0.125,0.025,3,41.956450000000004
Braised Lobster,Anhui cuisine,0.0,0.22999999999999998,0.0,22.950000000000003,0.33302000000000004,0.02992,0.02823,0.20286,8.799999999999999,28.34,24.536999999999995,8.715,1.0743,0.15416,2.1454999999999997,0.00933,0.05939,0.312,0.516,0.5216,4,161.708595
Braised Abalone with Asparagus,Shandong cuisine,60.53333333333333,0.135,0.0,21.599999999999998,3.5073000000000003,0.2932,0.1781666666666667,3.0020000000000002,4.47,35.45333333333333,195.82033333333334,43.785333333333334,3.5315999999999996,1.0543333333333333,0.7400000000000001,0.02471,0.017283333333333335,0.5730000000000001,0.355,0.303,4,120.0417333333333
Golden Silk Jujube Soup,Anhui cuisine,0.0,0.3666666666666667,21.5,323.0733333333333,1.1753666666666667,0.22973333333333334,0.25256666666666666,3.077666666666667,33.483333333333334,75.22333333333333,122.71666666666665,22.49,4.3036666666666665,0.28143333333333337,0.45999999999999996,0.1678666666666667,0.13346666666666665,0.75,0.016666666666666666,0.06,5,305.2372566666666
Southern Pork with Spring Bamboo Shoots,Zhejiang cuisine,35.565,0.0026999999999999997,883.68,147.168,0.048299999999999996,0.50388,0.13923,4.41075,60.48,75.435,234.927,20.9865,1.4361,1.219395,6.6045,0.07944,0.013425,3.0,0.8736,0.9039,3,102.176802
Yuanbao-Shaped Scraped Meat,Jiangsu cuisine,197.34,0.034999999999999996,0.0,55.035,5.23085,0.0342,0.14330000000000004,1.4008333333333332,1.3,109.53333333333335,129.32500000000002,63.78333333333333,8.725,1.9578666666666669,41.42183333333333,0.1173,0.39271666666666666,0.77,2.9964999999999997,3.0476666666666663,1,322.79977333333335
Red Braised Lamb,Sichuan cuisine,0.0,1.61726,11.266,1.67,0.03,0.006354,0.023929,4.408720000000001,1.9062999999999999,5.6281,41.2067,6.7358,1.9369900000000002,1.623795,3.0521000000000003,0.046141,0.14477299999999999,0.005,5.1913896951742755,4.0362111372545355,2,349.69382989999997
Orchid Crystal Fish,Fujian cuisine,83.13333333333334,0.044500000000000005,0.0,37.72,2.395483333333333,0.07018036978425272,0.18290333333333333,3.1426013866909472,35.85,52.55779556364927,227.54985182254597,40.2876990227888,1.5306222134304577,1.0744114329139793,6.500204622303159,0.05322388800971243,0.06299976360978331,0.27666666666666667,0.645,1.5361666666666665,5,149.88021084090386
Chicken with Gizzard Flowers,Fujian cuisine,186.33333333333334,0.8333333333333334,0.0,14.0,0.9633333333333334,0.23916666666666667,0.2816666666666667,9.639166666666666,0.3333333333333333,27.416666666666668,258.1666666666667,37.75,4.491666666666666,3.66,23.5,0.05333333333333334,0.034999999999999996,11.5,1.4666666666666668,0.5499999999999999,5,194.74516666666668
Three Delicacies with Shepherd's Purse,Zhejiang cuisine,54.24166666666667,1.2515,1000.0,10.113333333333333,1.3401793433333333,0.08803634746666666,0.17056666666666667,1.2629361695999999,43.333333333333336,163.04060282666669,94.54532352666666,27.915793433333334,1.2283102826666668,0.8566325353333334,12.355833333333335,0.04513333333333333,0.16863333333333333,8.66897606,0.0275,0.05821586866666667,4,206.69969936062
Stir-Fried Squid Flowers,Anhui cuisine,209.0666666666667,0.18833333333333332,0.0,222.42,0.9498000000000001,0.11064666666666667,1.7634533333333333,2.6940999999999993,18.21,185.26066666666668,754.3356666666667,69.286,12.2027,3.613793333333333,0.39186666666666664,0.007073333333333333,0.053579999999999996,0.37000000000000005,1.4766666666666666,1.4106666666666667,2,217.1753963333333
Dark Plum Longan Soup,Hunan cuisine,0.0,0.0875,0.0,0.525,0.5164884885189105,0.01434627908151282,0.04897,0.2924353489781538,8.053,4.626255816302564,6.20225001262628,10.084784885189105,0.2334755816302564,0.541665697703782,0.1088,0.093945,0.0238,0.19397093111346156,0.0,0.00646569770378205,4,119.8005467759078
Abalone in Original Shell with Wenchang Chicken,Cantonese cuisine,258.51666666666665,4.348233333333334,26.673333333333332,128.93333333333334,0.11533333333333333,0.18348333333333333,0.20964333333333332,30.743066666666667,0.836,88.752,616.3813333333334,97.59633333333333,10.4593,2.6948166666666666,29.864933333333337,0.41146,0.35894333333333334,1.8333333333333333,3.0612423817306333,2.380060315345292,2,389.54251500000004
Drunken Shrimp in Rice Wine,Jiangsu cuisine,245.0,3.6666666666666665,0.0,0.046000000000000006,6.554939999999999,0.06744,0.00086,1.6718666666666666,0.0,38.70133333333333,245.303,62.681999999999995,0.39396666666666663,1.8863666666666665,38.344,0.020573333333333332,0.011126666666666667,33.553333333333335,0.3333333333333333,0.3333333333333333,2,198.0035333333333
Unique-flavored Duck Feet,Sichuan cuisine,21.24,2.0174499999999997,15.67,10.073333333333332,0.06716666666666667,0.0074916666666666664,0.11352166666666667,0.8265333333333333,2.951333333333333,29.95266666666667,57.18233333333333,6.003166666666666,1.40365,0.468775,3.486133333333333,0.029796666666666666,0.326955,0.008333333333333333,1.3625986947909137,1.059395720694197,3,179.04107416666668
Braised Eel with Garlic,Sichuan cuisine,158.2875,3.501,1.275,62.8125,0.0,0.081425,1.24105,4.808375,0.2975,60.435,356.60125,29.9475,3.973125,2.5928375,43.70925,0.0897375,2.85865,0.0,1.1592100815295765,0.9012647703632556,2,190.76741
Three Fresh Meat,Zhejiang cuisine,45.21,1.1557,0.0,7.21,0.34959999999999997,0.33342,0.14757,3.4291,0.7200000000000001,23.12,128.4005,22.723,1.05695,1.3529900000000001,6.936,0.08367999999999999,0.03519,0.316,1.8849999999999998,0.8022,3,114.866507
Maolin Paste,Anhui cuisine,71.81666666666666,1.3166666666666667,0.0,17.288,2.1336366666666664,0.53138,0.23769333333333334,11.026866666666665,1.3759999999999997,22.977666666666664,261.6956666666667,49.493,2.024033333333333,2.224396666666667,13.720066666666668,0.01399,0.06134,0.295,3.188,3.097666666666667,2,220.52235233333332
Vinegar-flavored Kelp Shreds,Sichuan cuisine,0.0,1.9735250000000002,12.94,1.7916666666666667,0.03358333333333333,0.012824166666666666,0.07872666666666667,0.7413666666666666,1.7184166666666665,26.20475,141.91758333333334,13.625583333333333,0.82165,0.14945,4.880066666666667,0.007149166666666667,0.19531333333333334,0.004166666666666667,1.147351176699935,0.8920446873874902,3,77.06061066666668
Refreshing Radish Strips,Sichuan cuisine,0.0,0.6545759999999999,377.6056,0.0,0.0,0.0163768,0.0288456,0.434952,14.634360000000001,32.31744,169.9684,15.483680000000001,0.6680200000000001,0.3242736,0.678312,0.0447536,0.12699480000000002,0.0,0.013982067142841883,0.01087080308693424,3,279.03094172
Fish-flavored Pork Knuckle,Sichuan cuisine,57.028125,1.992375,68.53,11.55,0.0,0.215099375,0.1233575,2.7689375,2.8830625,18.415375,168.5433125,22.43725,3.77425625,1.667558125,24.00583125,0.20004625,0.3244975,0.0,3.2947264878101756,2.5615899643728306,2,269.4864366875
Crispy Chicken Sticks,Cantonese cuisine,110.45625,2.684625,0.0,53.0875,0.0,0.0372125,0.0613625,2.570875,0.0,10.6725,132.44,9.9975,1.422625,0.89945,10.248,0.0561875,0.039275,0.0,3.664969351301767,2.849447061770641,2,333.02588625
Floating Oil Mushroom,Anhui cuisine,34.833333333333336,0.307,0.0,121.65666666666668,2.1316666666666664,0.26021666666666665,0.22653333333333334,9.364166666666668,11.933333333333332,43.585,194.74666666666667,27.55666666666667,1.5868333333333335,0.9897833333333333,2.326,0.08963333333333333,0.17521666666666666,1.6366666666666667,0.4666666666666666,0.22,4,133.20904
Braised Tile Fish,Jiangsu cuisine,124.74000000000001,0.05583333333333334,0.0,70.94,5.4675166666666675,0.060783333333333335,0.09823333333333334,3.8294,5.003333333333333,47.278333333333336,235.2063333333333,41.63133333333334,1.9797333333333331,1.2338,43.598000000000006,0.08902333333333333,0.06728333333333333,1.3653333333333333,6.8260000000000005,6.847333333333334,3,429.29060499999997
Chinese-Style Fried Meat Puffs,Fujian cuisine,62.300000000000004,0.8326666666666668,0.0,298.4433333333333,1.4615666666666665,1.2238499999999999,0.36283333333333334,12.612499999999999,7.396666666666667,82.58166666666666,416.0933333333333,52.15166666666667,2.630333333333333,2.9437666666666664,0.21,0.4244666666666667,0.53295,3.28,0.5833333333333334,0.665,2,642.2989566666666
Braised Sea Cucumber with Shrimp Roe,Zhejiang cuisine,45.0,0.043000000000000003,0.0,20.300000000000004,4.293,0.025766666666666663,0.03286666666666667,0.13146666666666665,2.6,195.40333333333334,24.796666666666667,101.6066666666667,9.454666666666666,0.5225,42.71666666666667,0.04773333333333333,0.5903333333333333,0.5499999999999999,0.0,0.0033333333333333335,2,182.28848666666667
Pine Nut Bun,Fujian cuisine,0.0,0.0,0.0,0.0,0.3833333333333333,0.125,0.03333333333333333,1.0916666666666666,0.0,21.333333333333332,88.46666666666665,21.099999999999998,0.7766666666666667,0.5966666666666667,0.0,0.4326666666666667,0.5,0.0,0.08333333333333333,0.4166666666666667,5,379.16075333333333
Farmhouse Health Soup,Sichuan cuisine,0.0,1.4711166666666669,160.22,0.0,0.0,0.010995,0.013593333333333332,0.2325,3.842166666666667,10.470166666666666,37.259166666666665,3.7245000000000004,0.8113,0.11168,0.37706666666666666,0.035438333333333336,0.051300000000000005,0.0,1.146776302983691,0.8915977335211344,3,97.05774066666667
Raw Fish and Pork Clay Pot,Cantonese cuisine,87.66875,3.296325,2645.3825,10.7625,0.0175,0.44758125,0.248055,4.9282,14.999875,72.1285,408.817125,34.77525,1.4274625,2.09641875,18.7477375,0.128755,0.29348,1.25,2.6978923110149937,2.097562239057945,2,243.093323125
Harmonious Flavor White Mushroom,Sichuan cuisine,0.0,7.4646,38.735,0.1,0.0,0.023675,0.064615,0.7726,8.5685,29.2905,151.802,31.027,2.11395,0.369125,0.44865,0.05004,0.36654,0.05,3.4605291744852216,2.690498539887133,2,212.190175
Pan-Fried Pheasant Potstickers,Zhejiang cuisine,41.04,0.642,0.0,28.53,0.35862,0.04845000000000001,0.136035,3.65895,2.8800000000000003,18.948,112.50075,13.7055,1.063725,0.54852,9.3645,0.008835,0.027855,0.33899999999999997,0.54,0.273,5,140.7080235
Creamy Cabbage Soup,Sichuan cuisine,0.08333333333333333,2.7101333333333333,111.11333333333333,3.5833333333333335,0.11716666666666666,0.0355,0.03452,0.8196333333333333,43.68866666666667,69.08733333333333,147.58599999999998,16.472666666666665,1.0422666666666667,0.4533666666666667,1.1052,0.04798666666666667,0.20065333333333335,14.283333333333333,0.16030438954740803,0.1246337494261866,3,50.465646666666665
Chili Oil Cowpea Cubes,Cantonese cuisine,0.0,4.753416666666666,961.3249999999999,0.0,0.0,0.10621666666666667,0.14196666666666666,2.3725,23.912499999999998,140.06583333333333,233.92166666666665,75.31083333333333,5.953166666666667,1.1649666666666667,1.6085833333333335,0.27091666666666664,0.7803749999999999,0.0,1.9244039946732945,1.496189130840566,2,196.4701491666667
Duck Blood Soup,Sichuan cuisine,95.0,2.3575333333333335,13.511666666666665,0.0,0.01,0.062625,0.061805,0.11186666666666667,0.31883333333333336,11.143500000000001,176.46400000000003,11.152333333333333,30.864316666666667,0.5721083333333333,0.11888333333333334,0.07207999999999999,0.16078,0.3,1.232569090359351,0.9583000664674811,3,178.861625
Li Pu Braised Pork,Cantonese cuisine,52.0625,1.43115,86.10125,20.73625,0.0093375,0.1086225,0.067715,1.579275,3.164875,30.820375,248.86925,19.017125,1.767425,0.76182625,2.1343375,0.29428,0.23055375,0.305625,5.399652213021944,4.198131459820729,2,356.764143
Pingzhou Fortune Meat Cake,Cantonese cuisine,45.416666666666664,2.1083333333333334,0.0,12.083333333333334,0.0,0.38083333333333336,0.21166666666666667,3.3666666666666667,0.0,136.33333333333334,281.25,89.0,6.858333333333333,2.8858333333333337,9.566666666666666,2.3525,1.82,0.0,7.789254264153809,6.056003624830861,2,844.5383666666667
Sauce Steamed Pork Ribs,Jiangsu cuisine,232.325,0.9805,0.0,59.535,1.7755,1.6816125000000002,0.521375,12.415225,2.724375,31.84625,533.062,51.21575,2.2311,6.29,26.544,0.06376,0.056575,18.15925,13.0345,4.479125,1,558.1910725
Fried Paper-Wrapped Chicken,Shandong cuisine,55.73333333333333,0.013333333333333334,0.0,16.483333333333334,2.9248166666666666,0.08360000000000001,0.13526666666666667,10.922033333333333,0.8666666666666667,10.34,171.88833333333332,20.238333333333333,0.6388333333333334,0.5845833333333333,0.9366666666666666,0.00915,0.049666666666666665,0.8816666666666667,0.6546666666666666,0.421,5,199.61558833333333
Steamed Eggplant,Zhejiang cuisine,0.0625,1.54,0.0,21.42475,0.7953,0.22984775,0.0552735,1.515205,7.6,49.36495,85.4927,40.7608,1.9687975,0.52264425,17.55256,0.006832,0.01263025,9.74625,1.30625,1.18525,5,101.371186775
Snow Vegetables and Bamboo Shoots with Shredded Pork,Cantonese cuisine,40.5,2.5140833333333332,108.80833333333334,22.0,0.0,0.3724,0.12788333333333332,3.2205,10.140833333333333,84.7775,424.84833333333336,41.725833333333334,3.99,2.996033333333333,5.216083333333334,0.19138333333333335,1.8920916666666667,0.02,1.993018872389315,1.5495359512259046,4,250.78887416666666
Hundred Fruits Fine Sand Hidden Loquat,Zhejiang cuisine,0.0,0.005,2.15,43.594,0.30049999999999993,0.03269333333333333,0.04829,0.5505,10.881666666666668,29.75466666666667,48.89166666666667,37.364333333333335,1.8388666666666669,0.4456,0.7283333333333334,0.1975,0.4708333333333334,0.285,0.42,1.32,4,134.47303133333332
Chicken with Ginkgo and Walnuts in Sauce,Shandong cuisine,49.21666666666667,1.1666666666666667,0.0,16.516666666666666,2.2994833333333333,0.1435,0.122,5.874666666666666,7.691666666666666,11.818333333333333,156.62,34.681666666666665,0.9736666666666666,1.14585,7.486666666666667,0.10325000000000001,0.10546666666666667,0.09999999999999999,1.333,0.651,4,379.480615
Spicy Lamb Tenderloin,Shandong cuisine,92.0,0.05466666666666667,0.0,31.290000000000003,1.81165,0.06703333333333333,0.2257666666666667,5.1813,2.4633333333333334,17.775000000000002,164.93833333333333,24.981666666666666,2.794166666666667,3.273916666666667,32.63999999999999,0.75955,0.03966666666666666,0.37999999999999995,7.241333333333333,3.997666666666667,2,307.16319833333336
Pan-Fried Hairy Tofu Roll,Anhui cuisine,144.46666666666667,0.7599999999999999,0.0,41.94,2.7870333333333335,0.17211333333333334,0.09771999999999999,2.705933333333333,1.7333333333333334,35.900666666666666,192.939,59.88933333333333,2.0367,1.18556,11.622533333333335,0.046740000000000004,0.016313333333333332,8.52,2.716666666666667,2.848333333333333,1,160.92316133333333
Fragrant Scallion Tossed Chicken Gizzard,Shandong cuisine,203.08333333333334,0.16,2416.6666666666665,490.26666666666665,1.3576499999999998,0.10283333333333333,0.23983333333333334,5.001,10.4,31.436666666666667,188.62250000000003,30.521666666666665,8.215083333333334,3.5097666666666663,12.295,2.507116666666666,0.14096666666666666,12.885,0.303,1.4026666666666667,3,176.007965
Mixed Winter Melon Soup,Cantonese cuisine,38.03625,1.863875,24.3,4.9475,0.0875,0.056,0.1019875,3.40075,5.4,14.13,159.7675,14.455,1.13825,0.8279,6.153,0.11975,0.052225,0.0,0.9537709904833203,0.7415396108208816,4,95.93221
Rock Sugar Three Fruits Fairy Rice,Hunan cuisine,0.0,0.016666666666666666,0.0,16.0,0.3626666666666667,0.03766666666666667,0.016,0.20666666666666667,11.066666666666668,25.666666666666668,27.366666666666664,13.6,2.02,0.09399999999999999,0.4766666666666666,0.10166666666666667,0.07766666666666668,0.0,0.0,0.03333333333333333,4,179.13049999999998
Bun Duck,Anhui cuisine,616.3666666666667,1.8791666666666667,0.0,274.6375,3.844875,0.3671166666666667,0.5913333333333334,8.607000000000001,1.4666666666666668,100.19333333333333,546.0791666666667,37.865833333333335,5.741499999999999,2.7714833333333337,18.131666666666668,0.088875,0.08250833333333334,80.56833333333334,6.808333333333334,1.9216666666666666,2,611.9865866666667
Whip Bamboo Shoots with Scorched Ham,Zhejiang cuisine,3.7575000000000003,0.0,0.0,0.0,0.06075,0.05841,0.0441,0.51795,2.835,8.0325,37.10025,6.7725,1.086075,0.34632,0.6615,0.038520000000000006,0.28291499999999997,0.45899999999999996,0.063,0.63045,4,47.074635
Glutinous Rice Stuffed Large Intestine,Fujian cuisine,228.33333333333334,0.0,0.0,11.666666666666666,1.5536333333333332,0.09999999999999999,0.18333333333333335,3.1666666666666665,0.0,17.706666666666667,93.41333333333334,13.463333333333333,1.7276666666666667,1.6452333333333335,28.333333333333332,0.1075,0.11696666666666666,0.0,13.29,4.512333333333333,1,629.5363566666666
Pouch Crucian Carp,Fujian cuisine,87.53333333333335,1.7945,0.0,30.025000000000002,3.1417333333333333,0.7835166666666668,0.2267,4.30285,4.248333333333333,139.54416666666665,243.16049999999998,35.423,2.6874833333333332,2.6755666666666666,0.08166666666666667,0.07614,0.0738,0.22699999999999998,1.3118333333333334,1.4003333333333339,4,250.95756833333334
Minced Pork with Tofu Pudding,Sichuan cuisine,151.25,6.37135,228.16,9.75,1.6375,0.194825,0.13619,3.2096,0.7665,207.343,423.5245,109.122,6.45995,2.625825,23.77765,1.02974,0.951015,0.225,4.261111972091764,3.312937114860158,2,415.8450625
